Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Year,Month,operating_profit
West Gear,1128299,2021-04-17,South,Louisiana,New Orleans,Men's Street Footwear,$38.00 ,168,"$6,384 ",3000,47%,Outlet,2021,4,3000
West Gear,1128299,2021-04-17,South,Louisiana,New Orleans,Men's Athletic Footwear,$36.00 ,107,"$3,852 ",1772,46%,Outlet,2021,4,1772
West Gear,1128299,2021-04-17,South,Louisiana,New Orleans,Women's Street Footwear,$40.00 ,120,"$4,800 ",2016,42%,Outlet,2021,4,2016
West Gear,1128299,2021-04-17,South,Louisiana,New Orleans,Women's Athletic Footwear,$27.00 ,91,"$2,457 ",1106,45%,Outlet,2021,4,1106
West Gear,1128299,2021-04-17,South,Louisiana,New Orleans,Men's Apparel,$34.00 ,56,"$1,904 ",971,51%,Outlet,2021,4,971
West Gear,1128299,2021-04-17,South,Louisiana,New Orleans,Women's Apparel,$39.00 ,123,"$4,797 ",1775,37%,Outlet,2021,4,1775
West Gear,1128299,2021-05-18,South,Louisiana,New Orleans,Men's Street Footwear,$32.00 ,176,"$5,632 ",2422,43%,Outlet,2021,5,2422
West Gear,1128299,2021-05-18,South,Louisiana,New Orleans,Men's Athletic Footwear,$40.00 ,128,"$5,120 ",2253,44%,Outlet,2021,5,2253
West Gear,1128299,2021-05-18,South,Louisiana,New Orleans,Women's Street Footwear,$37.00 ,136,"$5,032 ",2113,42%,Outlet,2021,5,2113
West Gear,1128299,2021-05-18,South,Louisiana,New Orleans,Women's Athletic Footwear,$33.00 ,101,"$3,333 ",1433,43%,Outlet,2021,5,1433
West Gear,1128299,2021-05-18,South,Louisiana,New Orleans,Men's Apparel,$32.00 ,77,"$2,464 ",1183,48%,Outlet,2021,5,1183
West Gear,1128299,2021-05-18,South,Louisiana,New Orleans,Women's Apparel,$46.00 ,178,"$8,188 ",3275,40%,Outlet,2021,5,3275
West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Men's Street Footwear,$47.00 ,256,"$12,032 ",5655,47%,Outlet,2021,6,5655
West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Men's Athletic Footwear,$55.00 ,224,"$12,320 ",5544,45%,Outlet,2021,6,5544
West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Women's Street Footwear,$55.00 ,210,"$11,550 ",5082,44%,Outlet,2021,6,5082
West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Women's Athletic Footwear,$59.00 ,184,"$10,856 ",5102,47%,Outlet,2021,6,5102
West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Men's Apparel,$70.00 ,153,"$10,710 ",5034,47%,Outlet,2021,6,5034
West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Women's Apparel,$80.00 ,248,"$19,840 ",8134,41%,Outlet,2021,6,8134
West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,Men's Street Footwear,$62.00 ,306,"$18,972 ",8158,43%,Outlet,2021,7,8158
West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,Men's Athletic Footwear,$67.00 ,248,"$16,616 ",7643,46%,Outlet,2021,7,7643
West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,Women's Street Footwear,$69.00 ,210,"$14,490 ",6810,47%,Outlet,2021,7,6810
West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,Women's Athletic Footwear,$62.00 ,198,"$12,276 ",5524,45%,Outlet,2021,7,5524
West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,Men's Apparel,$73.00 ,221,"$16,133 ",7905,49%,Outlet,2021,7,7905
West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,Women's Apparel,$81.00 ,208,"$16,848 ",6908,41%,Outlet,2021,7,6908
West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Men's Street Footwear,$73.00 ,255,"$18,615 ",8749,47%,Outlet,2021,8,8749
West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Men's Athletic Footwear,$57.00 ,256,"$14,592 ",6420,44%,Outlet,2021,8,6420
West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Women's Street Footwear,$50.00 ,217,"$10,850 ",4557,42%,Outlet,2021,8,4557
West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Women's Athletic Footwear,$55.00 ,143,"$7,865 ",3697,47%,Outlet,2021,8,3697
West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Men's Apparel,$47.00 ,152,"$7,144 ",3501,49%,Outlet,2021,8,3501
West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Women's Apparel,$46.00 ,102,"$4,692 ",1783,38%,Outlet,2021,8,1783
West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Men's Street Footwear,$33.00 ,175,"$5,775 ",2426,42%,Outlet,2021,9,2426
West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Men's Athletic Footwear,$40.00 ,175,"$7,000 ",3010,43%,Outlet,2021,9,3010
West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Women's Street Footwear,$30.00 ,96,"$2,880 ",1325,46%,Outlet,2021,9,1325
West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Women's Athletic Footwear,$34.00 ,80,"$2,720 ",1142,42%,Outlet,2021,9,1142
West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Men's Apparel,$41.00 ,83,"$3,403 ",1633,48%,Outlet,2021,9,1633
West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Women's Apparel,$30.00 ,90,"$2,700 ",1080,40%,Outlet,2021,9,1080
West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Men's Street Footwear,$25.00 ,124,"$3,100 ",1333,43%,Outlet,2021,10,1333
West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Men's Athletic Footwear,$34.00 ,184,"$6,256 ",2815,45%,Outlet,2021,10,2815
West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Women's Street Footwear,$33.00 ,128,"$4,224 ",1901,45%,Outlet,2021,10,1901
West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Women's Athletic Footwear,$31.00 ,120,"$3,720 ",1600,43%,Outlet,2021,10,1600
West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Men's Apparel,$39.00 ,112,"$4,368 ",2097,48%,Outlet,2021,10,2097
West Gear,1128299,2021-10-17,South,Louisiana,New Orleans,Women's Apparel,$44.00 ,140,"$6,160 ",2464,40%,Outlet,2021,10,2464
West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Men's Street Footwear,$28.00 ,219,"$6,132 ",2882,47%,Outlet,2021,11,2882
West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Men's Athletic Footwear,$35.00 ,224,"$7,840 ",3685,47%,Outlet,2021,11,3685
West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Women's Street Footwear,$30.00 ,158,"$4,740 ",2180,46%,Outlet,2021,11,2180
West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Women's Athletic Footwear,$40.00 ,155,"$6,200 ",2852,46%,Outlet,2021,11,2852
West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Men's Apparel,$53.00 ,147,"$7,791 ",3662,47%,Outlet,2021,11,3662
West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Women's Apparel,$64.00 ,180,"$11,520 ",4723,41%,Outlet,2021,11,4723
West Gear,1128299,2021-12-16,South,Louisiana,New Orleans,Men's Street Footwear,$46.00 ,272,"$12,512 ",5756,46%,Outlet,2021,12,5756
West Gear,1128299,2021-12-16,South,Louisiana,New Orleans,Men's Athletic Footwear,$52.00 ,248,"$12,896 ",5674,44%,Outlet,2021,12,5674
Foot Locker,1128299,2021-12-16,South,Louisiana,New Orleans,Women's Street Footwear,$53.00 ,192,"$10,176 ",4376,43%,Outlet,2021,12,4376
Foot Locker,1128299,2021-12-16,South,Louisiana,New Orleans,Women's Athletic Footwear,$53.00 ,192,"$10,176 ",4783,47%,Outlet,2021,12,4783
Foot Locker,1128299,2021-12-16,South,Louisiana,New Orleans,Men's Apparel,$55.00 ,168,"$9,240 ",4435,48%,Outlet,2021,12,4435
Foot Locker,1128299,2021-12-16,South,Louisiana,New Orleans,Women's Apparel,$59.00 ,194,"$11,446 ",4578,40%,Outlet,2021,12,4578
Foot Locker,1197831,2021-01-05,South,Louisiana,New Orleans,Men's Street Footwear,$14.00 ,223,"$3,122 ",1061,34%,Outlet,2021,1,1061
Foot Locker,1197831,2021-01-05,South,Louisiana,New Orleans,Men's Athletic Footwear,$20.00 ,209,"$4,180 ",1505,36%,Outlet,2021,1,1505
Foot Locker,1197831,2021-01-05,South,Louisiana,New Orleans,Women's Street Footwear,$21.00 ,162,"$3,402 ",1259,37%,Outlet,2021,1,1259
Foot Locker,1197831,2021-01-05,South,Louisiana,New Orleans,Women's Athletic Footwear,$26.00 ,166,"$4,316 ",1813,42%,Outlet,2021,1,1813
Foot Locker,1197831,2021-01-05,South,Louisiana,New Orleans,Men's Apparel,$28.00 ,111,"$3,108 ",870,28%,Outlet,2021,1,870
West Gear,1197831,2021-01-05,South,Louisiana,New Orleans,Women's Apparel,$23.00 ,147,"$3,381 ",1691,50%,Outlet,2021,1,1691
Foot Locker,1197831,2021-02-04,South,Louisiana,New Orleans,Men's Street Footwear,$18.00 ,200,"$3,600 ",1152,32%,Outlet,2021,2,1152
Foot Locker,1197831,2021-02-04,South,Louisiana,New Orleans,Men's Athletic Footwear,$28.00 ,180,"$5,040 ",1663,33%,Outlet,2021,2,1663
Foot Locker,1197831,2021-02-04,South,Louisiana,New Orleans,Women's Street Footwear,$28.00 ,128,"$3,584 ",1254,35%,Outlet,2021,2,1254
Foot Locker,1197831,2021-02-04,West,Idaho,Boise,Women's Athletic Footwear,$27.00 ,116,"$3,132 ",1315,42%,Outlet,2021,2,1315
Foot Locker,1197831,2021-02-04,West,Idaho,Boise,Men's Apparel,$31.00 ,88,"$2,728 ",818,30%,Outlet,2021,2,818
Foot Locker,1197831,2021-02-04,West,Idaho,Boise,Women's Apparel,$26.00 ,135,"$3,510 ",1825,52%,Outlet,2021,2,1825
Foot Locker,1197831,2021-03-06,West,Idaho,Boise,Men's Street Footwear,$21.00 ,200,"$4,200 ",1554,37%,Outlet,2021,3,1554
Foot Locker,1197831,2021-03-06,West,Idaho,Boise,Men's Athletic Footwear,$27.00 ,188,"$5,076 ",1980,39%,Outlet,2021,3,1980
Foot Locker,1197831,2021-03-06,West,Idaho,Boise,Women's Street Footwear,$20.00 ,135,"$2,700 ",1026,38%,Outlet,2021,3,1026
Foot Locker,1197831,2021-03-06,West,Idaho,Boise,Women's Athletic Footwear,$26.00 ,112,"$2,912 ",1369,47%,Outlet,2021,3,1369
West Gear,1197831,2021-03-06,West,Idaho,Boise,Men's Apparel,$32.00 ,88,"$2,816 ",986,35%,Outlet,2021,3,986
West Gear,1197831,2021-03-06,West,Idaho,Boise,Women's Apparel,$25.00 ,124,"$3,100 ",1643,53%,Outlet,2021,3,1643
West Gear,1197831,2021-04-05,West,Idaho,Boise,Men's Street Footwear,$15.00 ,215,"$3,225 ",1355,42%,Outlet,2021,4,1355
West Gear,1197831,2021-04-05,West,Idaho,Boise,Men's Athletic Footwear,$21.00 ,215,"$4,515 ",1761,39%,Outlet,2021,4,1761
West Gear,1197831,2021-04-05,West,Idaho,Boise,Women's Street Footwear,$19.00 ,162,"$3,078 ",1139,37%,Outlet,2021,4,1139
West Gear,1197831,2021-04-05,West,Idaho,Boise,Women's Athletic Footwear,$20.00 ,116,"$2,320 ",1137,49%,Outlet,2021,4,1137
West Gear,1197831,2021-04-05,West,Idaho,Boise,Men's Apparel,$27.00 ,91,"$2,457 ",786,32%,Outlet,2021,4,786
West Gear,1197831,2021-04-05,West,Idaho,Boise,Women's Apparel,$23.00 ,176,"$4,048 ",2307,57%,Outlet,2021,4,2307
West Gear,1197831,2021-05-05,West,Idaho,Boise,Men's Street Footwear,$14.00 ,210,"$2,940 ",1235,42%,Outlet,2021,5,1235
West Gear,1197831,2021-05-05,West,Idaho,Boise,Men's Athletic Footwear,$22.00 ,247,"$5,434 ",2228,41%,Outlet,2021,5,2228
West Gear,1197831,2021-05-05,West,Idaho,Boise,Women's Street Footwear,$18.00 ,184,"$3,312 ",1292,39%,Outlet,2021,5,1292
West Gear,1197831,2021-05-05,West,Idaho,Boise,Women's Athletic Footwear,$24.00 ,155,"$3,720 ",1860,50%,Outlet,2021,5,1860
West Gear,1197831,2021-05-05,West,Idaho,Boise,Men's Apparel,$34.00 ,120,"$4,080 ",1428,35%,Outlet,2021,5,1428
West Gear,1197831,2021-05-05,West,Idaho,Boise,Women's Apparel,$33.00 ,240,"$7,920 ",4356,55%,Outlet,2021,5,4356
West Gear,1197831,2021-06-04,West,Idaho,Boise,Men's Street Footwear,$31.00 ,233,"$7,223 ",2745,38%,Outlet,2021,6,2745
West Gear,1197831,2021-06-04,West,Idaho,Boise,Men's Athletic Footwear,$35.00 ,263,"$9,205 ",3774,41%,Outlet,2021,6,3774
West Gear,1197831,2021-06-04,West,Idaho,Boise,Women's Street Footwear,$34.00 ,186,"$6,324 ",2593,41%,Outlet,2021,6,2593
West Gear,1197831,2021-06-04,West,Idaho,Boise,Women's Athletic Footwear,$33.00 ,187,"$6,171 ",3024,49%,Outlet,2021,6,3024
West Gear,1197831,2021-06-04,West,Idaho,Boise,Men's Apparel,$43.00 ,158,"$6,794 ",2310,34%,Outlet,2021,6,2310
West Gear,1197831,2021-06-04,West,Idaho,Boise,Women's Apparel,$39.00 ,248,"$9,672 ",5320,55%,Outlet,2021,6,5320
West Gear,1197831,2021-07-06,West,Idaho,Boise,Men's Street Footwear,$35.00 ,264,"$9,240 ",4250,46%,Outlet,2021,7,4250
West Gear,1197831,2021-07-06,West,Idaho,Boise,Men's Athletic Footwear,$40.00 ,271,"$10,840 ",4661,43%,Outlet,2021,7,4661
West Gear,1197831,2021-07-06,West,Idaho,Boise,Women's Street Footwear,$34.00 ,278,"$9,452 ",3970,42%,Outlet,2021,7,3970
West Gear,1197831,2021-07-06,West,Idaho,Boise,Women's Athletic Footwear,$38.00 ,158,"$6,004 ",3182,53%,Outlet,2021,7,3182
West Gear,1197831,2021-07-06,West,Idaho,Boise,Men's Apparel,$43.00 ,173,"$7,439 ",2976,40%,Outlet,2021,7,2976
Foot Locker,1197831,2021-07-06,West,Idaho,Boise,Women's Apparel,$51.00 ,264,"$13,464 ",7944,59%,Outlet,2021,7,7944
Foot Locker,1197831,2021-08-08,West,Idaho,Boise,Men's Street Footwear,$38.00 ,233,"$8,854 ",3719,42%,Outlet,2021,8,3719
Foot Locker,1197831,2021-08-08,West,Idaho,Boise,Men's Athletic Footwear,$37.00 ,255,"$9,435 ",4057,43%,Outlet,2021,8,4057
Foot Locker,1197831,2021-08-08,West,Idaho,Boise,Women's Street Footwear,$39.00 ,305,"$11,895 ",5115,43%,Outlet,2021,8,5115
Foot Locker,1197831,2021-08-08,West,Idaho,Boise,Women's Athletic Footwear,$33.00 ,162,"$5,346 ",2940,55%,Outlet,2021,8,2940
Sports Direct,1197831,2021-08-08,West,Idaho,Boise,Men's Apparel,$39.00 ,166,"$6,474 ",2719,42%,Outlet,2021,8,2719
Sports Direct,1197831,2021-08-08,West,Idaho,Boise,Women's Apparel,$44.00 ,239,"$10,516 ",6415,61%,Outlet,2021,8,6415
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Men's Street Footwear,$41.00 ,230,"$9,430 ",4338,46%,Outlet,2021,9,4338
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Men's Athletic Footwear,$38.00 ,219,"$8,322 ",3578,43%,Outlet,2021,9,3578
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Women's Street Footwear,$43.00 ,203,"$8,729 ",3928,45%,Outlet,2021,9,3928
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Women's Athletic Footwear,$40.00 ,136,"$5,440 ",2992,55%,Outlet,2021,9,2992
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Men's Apparel,$42.00 ,140,"$5,880 ",2411,41%,Outlet,2021,9,2411
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Women's Apparel,$36.00 ,200,"$7,200 ",4176,58%,Outlet,2021,9,4176
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Men's Street Footwear,$30.00 ,201,"$6,030 ",2774,46%,Outlet,2021,10,2774
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Men's Athletic Footwear,$27.00 ,190,"$5,130 ",2206,43%,Outlet,2021,10,2206
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Women's Street Footwear,$31.00 ,179,"$5,549 ",2331,42%,Outlet,2021,10,2331
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Women's Athletic Footwear,$35.00 ,116,"$4,060 ",2152,53%,Outlet,2021,10,2152
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Men's Apparel,$25.00 ,123,"$3,075 ",1199,39%,Outlet,2021,10,1199
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Women's Apparel,$34.00 ,179,"$6,086 ",3591,59%,Outlet,2021,10,3591
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Men's Street Footwear,$27.00 ,203,"$5,481 ",2521,46%,Outlet,2021,11,2521
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Men's Athletic Footwear,$28.00 ,223,"$6,244 ",2685,43%,Outlet,2021,11,2685
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Women's Street Footwear,$42.00 ,210,"$8,820 ",3704,42%,Outlet,2021,11,3704
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Women's Athletic Footwear,$43.00 ,158,"$6,794 ",3533,52%,Outlet,2021,11,3533
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Men's Apparel,$41.00 ,149,"$6,109 ",2321,38%,Outlet,2021,11,2321
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Women's Apparel,$51.00 ,194,"$9,894 ",5837,59%,Outlet,2021,11,5837
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Men's Street Footwear,$40.00 ,240,"$9,600 ",4320,45%,Outlet,2021,12,4320
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Men's Athletic Footwear,$41.00 ,240,"$9,840 ",4526,46%,Outlet,2021,12,4526
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Women's Street Footwear,$47.00 ,223,"$10,481 ",4612,44%,Outlet,2021,12,4612
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Women's Athletic Footwear,$44.00 ,184,"$8,096 ",4210,52%,Outlet,2021,12,4210
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Men's Apparel,$43.00 ,147,"$6,321 ",2592,41%,Outlet,2021,12,2592
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Women's Apparel,$47.00 ,232,"$10,904 ",6651,61%,Outlet,2021,12,6651
Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Men's Street Footwear,$23.00 ,136,"$3,128 ",1251,40%,Outlet,2021,1,1251
Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Men's Athletic Footwear,$30.00 ,140,"$4,200 ",1806,43%,Outlet,2021,1,1806
Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Women's Street Footwear,$31.00 ,145,"$4,495 ",1753,39%,Outlet,2021,1,1753
Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Women's Athletic Footwear,$30.00 ,88,"$2,640 ",977,37%,Outlet,2021,1,977
Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Men's Apparel,$35.00 ,68,"$2,380 ",809,34%,Outlet,2021,1,809
Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Women's Apparel,$27.00 ,140,"$3,780 ",1021,27%,Outlet,2021,1,1021
Foot Locker,1128299,2021-02-23,West,Idaho,Boise,Men's Street Footwear,$21.00 ,162,"$3,402 ",1259,37%,Outlet,2021,2,1259
Foot Locker,1128299,2021-02-23,West,Idaho,Boise,Men's Athletic Footwear,$28.00 ,128,"$3,584 ",1541,43%,Outlet,2021,2,1541
Foot Locker,1128299,2021-02-23,West,Idaho,Boise,Women's Street Footwear,$28.00 ,124,"$3,472 ",1458,42%,Outlet,2021,2,1458
Foot Locker,1128299,2021-02-23,West,Arizona,Phoenix,Women's Athletic Footwear,$26.00 ,68,"$1,768 ",743,42%,Outlet,2021,2,743
Foot Locker,1128299,2021-02-23,West,Arizona,Phoenix,Men's Apparel,$36.00 ,51,"$1,836 ",679,37%,Outlet,2021,2,679
Foot Locker,1128299,2021-02-23,West,Arizona,Phoenix,Women's Apparel,$31.00 ,116,"$3,596 ",971,27%,Outlet,2021,2,971
Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Men's Street Footwear,$29.00 ,160,"$4,640 ",1856,40%,Outlet,2021,3,1856
Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Men's Athletic Footwear,$38.00 ,116,"$4,408 ",1940,44%,Outlet,2021,3,1940
Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Women's Street Footwear,$37.00 ,119,"$4,403 ",1805,41%,Outlet,2021,3,1805
Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Women's Athletic Footwear,$38.00 ,68,"$2,584 ",956,37%,Outlet,2021,3,956
Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Men's Apparel,$41.00 ,39,"$1,599 ",512,32%,Outlet,2021,3,512
Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Women's Apparel,$37.00 ,107,"$3,959 ",1069,27%,Outlet,2021,3,1069
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Men's Street Footwear,$40.00 ,175,"$7,000 ",2660,38%,Outlet,2021,4,2660
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Men's Athletic Footwear,$37.00 ,90,"$3,330 ",1465,44%,Outlet,2021,4,1465
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Women's Street Footwear,$42.00 ,123,"$5,166 ",1911,37%,Outlet,2021,4,1911
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Women's Athletic Footwear,$40.00 ,78,"$3,120 ",1248,40%,Outlet,2021,4,1248
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Men's Apparel,$43.00 ,47,"$2,021 ",687,34%,Outlet,2021,4,687
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Women's Apparel,$49.00 ,111,"$5,439 ",1632,30%,Outlet,2021,4,1632
Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Men's Street Footwear,$38.00 ,184,"$6,992 ",2657,38%,Outlet,2021,5,2657
Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Men's Athletic Footwear,$36.00 ,116,"$4,176 ",1754,42%,Outlet,2021,5,1754
Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Women's Street Footwear,$41.00 ,132,"$5,412 ",2057,38%,Outlet,2021,5,2057
Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Women's Athletic Footwear,$39.00 ,93,"$3,627 ",1342,37%,Outlet,2021,5,1342
Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Men's Apparel,$39.00 ,62,"$2,418 ",798,33%,Outlet,2021,5,798
Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Women's Apparel,$53.00 ,124,"$6,572 ",1906,29%,Outlet,2021,5,1906
Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Men's Street Footwear,$37.00 ,194,"$7,178 ",2799,39%,Outlet,2021,6,2799
Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Men's Athletic Footwear,$36.00 ,143,"$5,148 ",2162,42%,Outlet,2021,6,2162
Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Women's Street Footwear,$41.00 ,147,"$6,027 ",2290,38%,Outlet,2021,6,2290
Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Women's Athletic Footwear,$38.00 ,105,"$3,990 ",1596,40%,Outlet,2021,6,1596
Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Men's Apparel,$43.00 ,72,"$3,096 ",1053,34%,Outlet,2021,6,1053
Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Women's Apparel,$46.00 ,158,"$7,268 ",2253,31%,Outlet,2021,6,2253
Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Men's Street Footwear,$40.00 ,216,"$8,640 ",3197,37%,Outlet,2021,7,3197
Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Men's Athletic Footwear,$40.00 ,163,"$6,520 ",2999,46%,Outlet,2021,7,2999
Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Women's Street Footwear,$39.00 ,157,"$6,123 ",2388,39%,Outlet,2021,7,2388
Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Women's Athletic Footwear,$36.00 ,113,"$4,068 ",1546,38%,Outlet,2021,7,1546
Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Men's Apparel,$40.00 ,145,"$5,800 ",2146,37%,Outlet,2021,7,2146
Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Women's Apparel,$46.00 ,145,"$6,670 ",2001,30%,Outlet,2021,7,2001
Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Men's Street Footwear,$41.00 ,194,"$7,954 ",3182,40%,Outlet,2021,8,3182
Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Men's Athletic Footwear,$46.00 ,190,"$8,740 ",3671,42%,Outlet,2021,8,3671
Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Women's Street Footwear,$37.00 ,153,"$5,661 ",2321,41%,Outlet,2021,8,2321
Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Women's Athletic Footwear,$43.00 ,120,"$5,160 ",2167,42%,Outlet,2021,8,2167
Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Men's Apparel,$45.00 ,136,"$6,120 ",2264,37%,Outlet,2021,8,2264
Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Women's Apparel,$48.00 ,131,"$6,288 ",1761,28%,Outlet,2021,8,1761
Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Men's Street Footwear,$35.00 ,184,"$6,440 ",2705,42%,Outlet,2021,9,2705
Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Men's Athletic Footwear,$34.00 ,201,"$6,834 ",3212,47%,Outlet,2021,9,3212
Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Women's Street Footwear,$34.00 ,145,"$4,930 ",1824,37%,Outlet,2021,9,1824
Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Women's Athletic Footwear,$33.00 ,124,"$4,092 ",1514,37%,Outlet,2021,9,1514
Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Men's Apparel,$41.00 ,128,"$5,248 ",1732,33%,Outlet,2021,9,1732
